YEAR;MONTH;DAY_OF_WEEK;FL_DATE;ORIGIN_AIRPORT_ID;ORIGIN_AIRPORT_SEQ_ID;ORIGIN_CITY_MARKET_ID;ORIGIN;ORIGIN_CITY_NAME;DEST_AIRPORT_ID;DEST_AIRPORT_SEQ_ID;DEST_CITY_MARKET_ID;DEST;DEST_CITY_NAME;DEP_DELAY_NEW;ARR_DELAY_NEW;CANCELLED;AIR_TIME;DISTANCE;CARRIER_DELAY;WEATHER_DELAY;NAS_DELAY;SECURITY_DELAY;LATE_AIRCRAFT_DELAY
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12889;1288903;32211;LAS;Las Vegas, NV;0;0;0;47;255;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12889;1288903;32211;LAS;Las Vegas, NV;0;0;0;47;255;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12889;1288903;32211;LAS;Las Vegas, NV;0;0;0;46;255;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12892;1289208;32575;LAX;Los Angeles, CA;10;8;0;60;370;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12892;1289208;32575;LAX;Los Angeles, CA;26;8;0;59;370;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12892;1289208;32575;LAX;Los Angeles, CA;0;0;0;62;370;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12892;1289208;32575;LAX;Los Angeles, CA;0;2;0;61;370;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12892;1289208;32575;LAX;Los Angeles, CA;10;9;0;61;370;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12892;1289208;32575;LAX;Los Angeles, CA;2;0;0;58;370;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;12992;1299206;32600;LIT;Little Rock, AR;0;0;0;128;1136;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13198;1319801;33198;MCI;Kansas City, MO;2;0;0;127;1044;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13198;1319801;33198;MCI;Kansas City, MO;0;0;0;133;1044;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13198;1319801;33198;MCI;Kansas City, MO;1;0;0;124;1044;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13204;1320402;31454;MCO;Orlando, FL;2;0;0;202;1849;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13232;1323202;30977;MDW;Chicago, IL;126;106;0;159;1444;106;0;0;0;0
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13232;1323202;30977;MDW;Chicago, IL;2;5;0;176;1444;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13232;1323202;30977;MDW;Chicago, IL;0;0;0;172;1444;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13232;1323202;30977;MDW;Chicago, IL;26;13;0;166;1444;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13232;1323202;30977;MDW;Chicago, IL;0;1;0;176;1444;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13232;1323202;30977;MDW;Chicago, IL;0;0;0;163;1444;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13342;1334207;33342;MKE;Milwaukee, WI;0;0;0;177;1460;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13342;1334207;33342;MKE;Milwaukee, WI;0;0;0;167;1460;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13487;1348702;31650;MSP;Minneapolis, MN;0;0;0;150;1276;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13495;1349505;33495;MSY;New Orleans, LA;0;0;0;150;1300;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13495;1349505;33495;MSY;New Orleans, LA;0;0;0;151;1300;;;;;
2020;1;3;1/01/20;14107;1410702;30466;PHX;Phoenix, AZ;13796;1379608;32457;OAK;Oakland, CA;0;0;0;97;646;;;;;
